record_id,service,agency,agency_code,category,requirements,fees_summary,steps_summary,processing_time,source_url,last_verified
SVC-14465,Mwenezi (Mashonaland East) Sub-Ward 66 - Trade Effluent Wastewater Discharge Permit Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14465; Official Bank Payment Receipt for Prescribed Fee,Mwenezi (Mashonaland East) Sub-Ward 66 - Trade Effluent Wastewater Discharge Permit Procedure Application Processing Fee: $50,Obtain Application Form SVC-14465 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Mwenezi (Mashonaland East) Sub-Ward 66 - Trade Effluent Wastewater Discharge Permit Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-14466,Lupane (Mashonaland West) Sub-Ward 67 - VID Certificate of Fitness Inspection Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14466; Official Bank Payment Receipt for Prescribed Fee,Lupane (Mashonaland West) Sub-Ward 67 - VID Certificate of Fitness Inspection Procedure Application Processing Fee: $50,Obtain Application Form SVC-14466 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Lupane (Mashonaland West) Sub-Ward 67 - VID Certificate of Fitness Inspection Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-14467,Hwange (Masvingo) Sub-Ward 68 - TSCZ Defensive Driving Card Renewal Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14467; Official Bank Payment Receipt for Prescribed Fee,Hwange (Masvingo) Sub-Ward 68 - TSCZ Defensive Driving Card Renewal Procedure Application Processing Fee: $50,Obtain Application Form SVC-14467 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Hwange (Masvingo) Sub-Ward 68 - TSCZ Defensive Driving Card Renewal Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-14468,Binga (Matabeleland North) Sub-Ward 69 - Commuter Omnibus Route Operating Licence Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14468; Official Bank Payment Receipt for Prescribed Fee,Binga (Matabeleland North) Sub-Ward 69 - Commuter Omnibus Route Operating Licence Procedure Application Processing Fee: $50,Obtain Application Form SVC-14468 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Binga (Matabeleland North) Sub-Ward 69 - Commuter Omnibus Route Operating Licence Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-14469,Nkayi (Matabeleland South) Sub-Ward 70 - ZINARA Toll Exemption Verification Pass Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14469; Official Bank Payment Receipt for Prescribed Fee,Nkayi (Matabeleland South) Sub-Ward 70 - ZINARA Toll Exemption Verification Pass Procedure Application Processing Fee: $50,Obtain Application Form SVC-14469 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Nkayi (Matabeleland South) Sub-Ward 70 - ZINARA Toll Exemption Verification Pass Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-14470,Bubi (Midlands) Sub-Ward 71 - ZIMRA Border Cargo Clearance & Inspection Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14470; Official Bank Payment Receipt for Prescribed Fee,Bubi (Midlands) Sub-Ward 71 - ZIMRA Border Cargo Clearance & Inspection Procedure Application Processing Fee: $50,Obtain Application Form SVC-14470 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Bubi (Midlands) Sub-Ward 71 - ZIMRA Border Cargo Clearance & Inspection Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-14471,Tsholotsho (Harare) Sub-Ward 72 - Customs In-Bond Transit Seal Removal Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14471; Official Bank Payment Receipt for Prescribed Fee,Tsholotsho (Harare) Sub-Ward 72 - Customs In-Bond Transit Seal Removal Procedure Application Processing Fee: $50,Obtain Application Form SVC-14471 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Tsholotsho (Harare) Sub-Ward 72 - Customs In-Bond Transit Seal Removal Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-14472,Gwanda (Bulawayo) Sub-Ward 73 - ZRP Firearm Storage Vault Security Audit Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14472; Official Bank Payment Receipt for Prescribed Fee,Gwanda (Bulawayo) Sub-Ward 73 - ZRP Firearm Storage Vault Security Audit Procedure Application Processing Fee: $50,Obtain Application Form SVC-14472 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Gwanda (Bulawayo) Sub-Ward 73 - ZRP Firearm Storage Vault Security Audit Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-14473,Beitbridge (Manicaland) Sub-Ward 74 - Private Security Company Operating Permit Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14473; Official Bank Payment Receipt for Prescribed Fee,Beitbridge (Manicaland) Sub-Ward 74 - Private Security Company Operating Permit Procedure Application Processing Fee: $50,Obtain Application Form SVC-14473 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Beitbridge (Manicaland) Sub-Ward 74 - Private Security Company Operating Permit Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
SVC-14474,Plumtree (Mashonaland Central) Sub-Ward 75 - MOPA Public Event & Assembly Clearance Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14474; Official Bank Payment Receipt for Prescribed Fee,Plumtree (Mashonaland Central) Sub-Ward 75 - MOPA Public Event & Assembly Clearance Procedure Application Processing Fee: $50,Obtain Application Form SVC-14474 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Plumtree (Mashonaland Central) Sub-Ward 75 - MOPA Public Event & Assembly Clearance Procedure,Same day (1-2 hours),https://www.gov.zw/,2026-07-31
SVC-14475,Insiza (Mashonaland East) Sub-Ward 76 - ZEC Ward Polling Station Registration Procedure,Civil Registry & Judicial Services,CIVREG,civil_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14475; Official Bank Payment Receipt for Prescribed Fee,Insiza (Mashonaland East) Sub-Ward 76 - ZEC Ward Polling Station Registration Procedure Application Processing Fee: $50,Obtain Application Form SVC-14475 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Insiza (Mashonaland East) Sub-Ward 76 - ZEC Ward Polling Station Registration Procedure,14-30 calendar days,https://www.gov.zw/,2026-07-31
SVC-14476,Matobo (Mashonaland West) Sub-Ward 77 - ZACC Whistleblower Protection Disclosure Procedure,"Deeds, Companies & Intellectual Property",DCIP,business_registration,Certified National Identity Card or Company Registration Certificate; Proof of Statutory Compliance & Tax Clearance Certificate; Completed Prescribed Application Form SVC-14476; Official Bank Payment Receipt for Prescribed Fee,Matobo (Mashonaland West) Sub-Ward 77 - ZACC Whistleblower Protection Disclosure Procedure Application Processing Fee: $50,Obtain Application Form SVC-14476 from relevant ministry/agency counter or portal | Pay prescribed fee ($50) at official bank or cash desk | Submit completed dossier along with national ID and statutory compliance certificates | Technical officers conduct evaluation and physical premises/hardware audit | Receive official Certificate / Operating Permit for Matobo (Mashonaland West) Sub-Ward 77 - ZACC Whistleblower Protection Disclosure Procedure,7-14 working days,https://www.gov.zw/,2026-07-31
